POST_ID,POST_TOPIC_TAGS,POST_CROP_TAGS,POST_TYPE
e405c480-db1a-42b4-900d-e124a847f215,"[
  [
    ""animal husbandry""
  ]
]",[],content
b1d61571-20e6-428d-8054-bc1161067f6c,[],"[
  [
    ""Maize""
  ]
]",infographic
0ebb706d-e3d6-4b59-b8d3-41657f1f441a,"[
  [
    ""Success Story""
  ]
]",[],content
3bb64c95-592b-4b01-84f8-d10827993bc2,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Barley"",
    ""Sunflower"",
    ""Masoor Dal"",
    ""Gram"",
    ""paddy (rice)""
  ]
]",infographic
b563c867-709a-4318-a4af-56dfcee90bad,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Parval""
  ]
]",content
702f6b9d-84b7-486f-8690-e1175d2a46ee,"[
  [
    ""Fasal Protection"",
    ""buy-sell""
  ]
]",[],infographic
e700c2dc-045a-4a88-8f61-7d841b21fa5a,"[
  [
    ""animal husbandry""
  ]
]",[],content
fd891d32-3ec5-4aa2-bb7f-9addfd4179da,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Wheat"",
    ""potato""
  ]
]",content
44f26013-a385-454c-8124-552559dad89c,"[
  [
    ""goat farming""
  ]
]",[],content
658da465-df75-4695-b513-92b7049e366f,"[
  [
    ""New Farming Techniques""
  ]
]","[
  [
    ""potato""
  ]
]",content
fd06953f-3283-4893-8c54-fd5841789a2b,"[
  [
    ""Agriculture News""
  ]
]",[],content
12975169-2482-4350-b927-963330e6f2c9,"[
  [
    ""Agriculture News"",
    ""Government Schemes""
  ]
]",[],content
2316e799-c7fc-467a-b929-d73f14e2d061,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""onion""
  ]
]",infographic
e8083445-86ce-427e-8b2a-83f5d099c70d,"[
  [
    ""animal husbandry""
  ]
]",[],content
ee061e43-763d-41be-aca7-fdc0e1b8a3f4,"[
  [
    ""Agriculture News""
  ]
]",[],content
fdfca4f9-298e-4861-8295-7f655c816015,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""water melon""
  ]
]",content
d1e4c15c-ef51-41a3-804e-bd7fe97cc3b3,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""onion""
  ]
]",content
7ef97fb1-c0cc-456a-bf3e-7e14da3ab599,"[
  [
    ""goat farming"",
    ""animal husbandry""
  ]
]",[],infographic
10e45ab7-7aa6-496d-ab45-6ceac96195a4,"[
  [
    ""poultry farming""
  ]
]",[],content
a80ce523-cf0b-4cc9-9cbd-19f630889989,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""chilli""
  ]
]",infographic
648f34ab-bc4f-46ec-846f-68d9b362209b,"[
  [
    ""Success Story""
  ]
]","[
  [
    ""Straberi""
  ]
]",video
77a7cc0e-7b69-44c8-90b6-306d09130059,"[
  [
    ""Agriculture News""
  ]
]",[],content
589b3208-7e43-4400-97e4-d9596b7971ee,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",content
a1011b44-fd9c-4de8-946b-7cb2c2eb6ebd,"[
  [
    ""animal husbandry""
  ]
]",[],content
a30e1481-ed6f-40cd-8c56-21821b304c07,"[
  [
    ""animal protection"",
    ""animal husbandry""
  ]
]",[],content
0caad2ef-830f-44fc-862b-62a78e045e10,[],"[
  [
    ""Orange""
  ]
]",content
f5ec6a1a-4a58-4b59-98e5-d1724a84354a,"[
  [
    ""Agriculture News""
  ]
]",[],content
f546d10b-a64b-43d2-a4de-759dabd54d98,"[
  [
    ""animal husbandry""
  ]
]",[],content
b6dfdf8f-89e3-4264-be47-960e02f0094d,"[
  [
    ""Agriculture News""
  ]
]",[],content
0849c226-36aa-4fad-83d1-357ce6f81405,[],"[
  [
    ""Papaya""
  ]
]",content
36e5c698-ad5a-4b2e-8cb9-6477b94105cc,"[
  [
    ""Agriculture News""
  ]
]",[],content
c83d4ff5-4fcf-495b-91c6-989105a7d8e5,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
a570764c-3766-4208-ac72-596ae62379f4,"[
  [
    ""Success Story""
  ]
]",[],content
486dbc2f-2313-441c-a19f-f4cf90367a97,"[
  [
    ""Weather Report""
  ]
]",[],video
6463d2fc-7a87-497b-8559-fe07d56869ee,"[
  [
    ""Agriculture News""
  ]
]",[],content
fd821437-e845-4fe8-a54b-f5503b77be17,[],"[
  [
    ""Pea""
  ]
]",infographic
65142585-5c11-4c33-97fe-18fc09d6029f,"[
  [
    ""Agriculture News""
  ]
]",[],content
208d244e-05f7-413e-ab28-be97e72f288b,"[
  [
    ""Mandi Rates"",
    ""buy-sell""
  ]
]",[],content
c2619725-255e-47db-96c5-a57e012398d3,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""brinjal"",
    ""Guava""
  ]
]",video
594112d3-ee62-4062-96fd-49d1029469f2,"[
  [
    ""poultry farming""
  ]
]",[],content
d3a2dc38-3a2b-4ac4-9481-a1ee047afcbf,"[
  [
    ""subsidy"",
    ""Agriculture News""
  ]
]",[],content
00683eb6-78d4-454d-9234-97f3b446a7e8,"[
  [
    ""Mandi Rates""
  ]
]",[],video
8fe50eda-112a-402c-9e2e-9d4ce0d43504,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""potato""
  ]
]",content
83277d8d-d302-4cd4-8d56-a2df1fdf6842,"[
  [
    ""Agriculture News""
  ]
]",[],content
c7e2058b-f2c6-48df-87ed-e1a5f0071989,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""tomato""
  ]
]",infographic
51d3fa97-9e49-4473-a478-990b2ef9d5d3,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
af9961fd-e626-4ede-85c5-e059b5df4333,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""tomato""
  ]
]",infographic
e8cc1f5d-1f9e-467f-8119-bc072f2f3215,"[
  [
    ""Agriculture News""
  ]
]",[],content
39e97da6-1da1-4ff4-9939-0c014c3f7c98,"[
  [
    ""Agriculture News"",
    ""Government Schemes""
  ]
]",[],content
d944120f-4076-469d-b1f8-5abc3301a521,"[
  [
    ""Organic Fertilizer""
  ]
]",[],video
b8e5d6b9-e9d6-4be6-8f80-7184956d159c,"[
  [
    ""buy-sell"",
    ""Agriculture News""
  ]
]","[
  [
    ""Wheat"",
    ""Mustard""
  ]
]",video
2201957b-0a2d-4df2-ba8c-5c513fb06c01,[],"[
  [
    ""Gwar""
  ]
]",infographic
7a9ce9ed-6005-46a0-bd48-40e6608c2f86,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""ridge gourd""
  ]
]",content
fbc44300-1d4d-475c-9c80-19b076526375,"[
  [
    ""Agriculture News""
  ]
]",[],content
422b57a8-0eb8-4e30-8196-4def01419dbc,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Anaar""
  ]
]",video
880b68e7-dc53-4f9e-bfac-d15a7c489d67,"[
  [
    ""Agriculture News""
  ]
]",[],video
147275ae-fbbd-4856-b816-e247a9179331,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""potato""
  ]
]",infographic
02d5b6d6-45a2-4e52-83ec-8c16814b12d5,"[
  [
    ""animal husbandry""
  ]
]",[],content
83e59c29-5874-43dd-ab53-bd0ae7e49570,"[
  [
    ""goat farming""
  ]
]",[],content
41842a54-39ef-4003-a1fd-dc6032e2538d,"[
  [
    ""Government Schemes"",
    ""subsidy""
  ]
]",[],content
0b60daa1-2e2c-4f9e-9867-079b67130cc6,"[
  [
    ""buy-sell"",
    ""Animal Feed""
  ]
]",[],infographic
cdfdfea5-62b7-40ae-b769-8274481a00d1,"[
  [
    ""quiz""
  ]
]",[],infographic
f9034204-3b8f-4080-bb40-43277abe2c35,"[
  [
    ""seeds""
  ]
]","[
  [
    ""potato""
  ]
]",content
c303945c-2bcc-4187-b965-f181d77514d3,"[
  [
    ""Agriculture News""
  ]
]",[],video
35abff05-8a95-4df8-92f4-b451e6a79296,"[
  [
    ""Agriculture News""
  ]
]",[],content
97648698-9196-4df2-8acd-96d7d96aa369,"[
  [
    ""seeds""
  ]
]","[
  [
    ""lady finger (okra)""
  ]
]",content
11851c39-e0ee-485a-a3f9-2918b52e37a3,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""onion""
  ]
]",infographic
9a273cb1-dafe-4993-99ab-64065b38d025,[],"[
  [
    ""Pea""
  ]
]",content
3993a4e3-350c-43a5-85ca-e38701f7ad7e,"[
  [
    ""Agriculture News""
  ]
]",[],content
cce24465-3668-438b-a2fa-09d68e5b8e3b,"[
  [
    ""irrigation""
  ]
]","[
  [
    ""mango""
  ]
]",video
7d85b912-3a79-4420-afe6-287fbf5b964f,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Stevia""
  ]
]",infographic
b6696c59-798f-4a11-b1dc-67971fffb3db,"[
  [
    ""animal husbandry""
  ]
]",[],content
2e6b788d-565b-4cda-a9a1-dd65ad7dfeaa,"[
  [
    ""Agriculture News""
  ]
]",[],content
fe3c1b29-7766-47df-ad11-872456222bc3,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
1b3c2638-21d6-4b29-8271-470681656326,[],"[
  [
    ""Wheat""
  ]
]",infographic
f65f5c95-20f7-4699-adf8-ceef6c106842,"[
  [
    ""irrigation""
  ]
]","[
  [
    ""Wheat""
  ]
]",content
68c3de04-7280-4c11-a9a6-59f073840de7,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""potato""
  ]
]",content
d7dd8439-4bca-4eb6-a341-4359dd3642ac,[],"[
  [
    ""Wheat""
  ]
]",content
726536a5-b90d-4177-994f-2703e0aca697,"[
  [
    ""Mandi Rates""
  ]
]",[],video
44364200-1d20-4d3b-9059-ae5c0009f3f7,"[
  [
    ""animal husbandry""
  ]
]",[],content
2b7e1a3c-eb33-421f-802d-8038fdbcaeaa,[],"[
  [
    ""Capsicum""
  ]
]",content
fc621a7a-c394-4333-bc74-12d44d604b97,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Maithi""
  ]
]",content
b522fa8e-7d9b-43a9-814d-794a51e814a1,"[
  [
    ""Agriculture News""
  ]
]",[],content
509afe66-fc51-45f0-ac8f-73754ddcd68b,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Maithi""
  ]
]",infographic
61c66ba8-ec1a-4fbf-a886-cbf7d4f97c1f,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Coriander""
  ]
]",content
41a58dbe-046e-4c21-9b4e-4027cd57906e,"[
  [
    ""farm machinery"",
    ""Success Story""
  ]
]",[],content
3a5ffb7b-8d7c-4f0c-bef1-b267781200c8,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Gram""
  ]
]",infographic
6db694c4-8518-4c4d-a00c-b0f4145046f0,[],"[
  [
    ""Spinach""
  ]
]",content
1e1c213a-784d-4838-a8b6-5c1ff9610e2b,"[
  [
    ""animal husbandry"",
    ""Agriculture News""
  ]
]",[],content
fdf36baa-9c63-4554-81d7-9bbb7c397cfc,"[
  [
    ""Agriculture News""
  ]
]",[],content
aa0eba93-e1ab-4b94-b9b2-64c46a42847e,[],"[
  [
    ""cabbage""
  ]
]",infographic
8daed7e8-b5a7-438e-993d-1ffdd227d6ba,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""soyabean""
  ]
]",infographic
f655c93a-65fd-4167-a3ae-86427c7758ff,"[
  [
    ""Agriculture News""
  ]
]",[],content
f94bd77a-fc40-4af8-8110-a77cb2b1a368,"[
  [
    ""Agriculture News""
  ]
]",[],content
a1c73fd2-b553-4580-aad2-3588ef1aea2d,"[
  [
    ""Success Story""
  ]
]",[],content
de4a6bd9-7788-401b-9bdd-9ec7664304fb,"[
  [
    ""Agriculture News""
  ]
]",[],content
0e32b14f-b927-4f48-978e-95a320784696,"[
  [
    ""Agriculture News""
  ]
]",[],content
871cf5d8-a63e-4a29-b0d2-1690cd3f2526,[],"[
  [
    ""Pea""
  ]
]",video
fd432dce-fc91-446d-9421-248381c94bf1,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""potato""
  ]
]",infographic
f580d7ee-57a3-43ed-9434-434aa3b943f4,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Pea""
  ]
]",content
d88d9e2b-1f28-4e0c-aec3-8ed79d4ff4d4,"[
  [
    ""Success Story""
  ]
]",[],content
d3fa32b4-ab1e-46a3-b0d9-21e1f6480817,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""chilli""
  ]
]",content
829efb9f-875e-44f3-aeee-67e84eed22d3,"[
  [
    ""Animal Feed""
  ]
]",[],infographic
039d9aab-2888-4bfd-8845-0fc07770bb67,"[
  [
    ""New Farming Techniques""
  ]
]",[],content
b9ed9791-a219-403d-a70d-0884104f0563,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Coriander""
  ]
]",content
5798f929-3a86-4da5-94b3-9411f8b113f3,"[
  [
    ""Agriculture News""
  ]
]",[],video
adee7852-245d-4f84-b316-8664dfae4575,"[
  [
    ""Agriculture News""
  ]
]",[],content
b744ca1b-2b4c-4d34-941f-bc8585b7d9ad,"[
  [
    ""Agriculture News""
  ]
]",[],content
56754114-adf2-4de1-a24f-f977aa8091dc,"[
  [
    ""seeds""
  ]
]","[
  [
    ""cumin""
  ]
]",content
71412b4a-623c-4bde-96ad-0b7b5d8faa4c,[],"[
  [
    ""Masoor Dal""
  ]
]",infographic
8398f5b4-df8e-45ff-8462-87004470f370,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
96856bfb-00d5-403e-9587-d1ac164692a3,"[
  [
    ""seeds""
  ]
]","[
  [
    ""potato""
  ]
]",infographic
8a16bfc5-3c96-4bd6-9aa6-df01e6ce992a,[],"[
  [
    ""lady finger (okra)""
  ]
]",content
9d2f9b6f-6463-494d-baa9-4123753b86bf,"[
  [
    ""Agriculture News""
  ]
]",[],content
29539c89-bffd-4f9c-93b0-fa0aea700219,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Mushroom""
  ]
]",content
5d53753d-df55-4893-a876-e35d3958869e,[],"[
  [
    ""Moringa""
  ]
]",content
8bf7e991-07be-4b1b-97eb-a9a971e6ebdb,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
d83bce2e-d6c7-4ca1-8964-b4a8ea17ee9b,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Papaya""
  ]
]",content
29e62140-5fb7-4c06-909d-04ee30e2410b,[],"[
  [
    ""Gram""
  ]
]",infographic
f0ab0864-cf29-473b-89f1-5472c41d9f60,"[
  [
    ""goat farming""
  ]
]",[],infographic
0fc5e178-d937-4a7b-8179-2a2edc2aa82f,"[
  [
    ""farm machinery""
  ]
]",[],video
bb311ba8-11ef-4481-b360-f5dfd469a984,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""onion""
  ]
]",content
77a22fc5-6ce7-4b40-8fff-bf4b9b9e95c7,"[
  [
    ""Success Story""
  ]
]",[],content
6b83645e-b2c8-463b-873e-97a483998c86,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Sugarcane""
  ]
]",content
f5efa669-6813-4e87-aa5a-44840797fcba,"[
  [
    ""quiz""
  ]
]",[],infographic
73d0d846-3e6b-4120-b560-84ffc36e67c8,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""mango""
  ]
]",content
41acb65d-f992-41e6-82e4-ae78cb9e5a62,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
92a8f5a9-22c5-4b40-ab66-6446d5e9f291,[],"[
  [
    ""Radish""
  ]
]",content
0f13cb15-c0ba-41b0-a62d-7726224822ba,"[
  [
    ""Agriculture News"",
    ""Government Schemes""
  ]
]",[],content
cbaa2d59-e286-4d60-a87d-75b8188b0d85,"[
  [
    ""Agriculture News""
  ]
]",[],content
be84ad3b-92ac-4fa3-b35f-777d7ece9b48,"[
  [
    ""Mandi Rates""
  ]
]",[],video
a6f56106-a1e0-4b91-a9dd-15f7a772a7dd,[],"[
  [
    ""Anaar"",
    ""Sugarcane"",
    ""water melon"",
    ""onion"",
    ""cabbage"",
    ""peanut"",
    ""Arbi""
  ]
]",content
1783fdf6-904b-4e06-a4b4-903e423378b9,"[
  [
    ""farm machinery""
  ]
]",[],content
eef2a035-cd5f-48dd-b0fc-7145f1cf53d8,"[
  [
    ""Krishify""
  ]
]",[],infographic
d9a4bf60-c21d-4ba7-8af9-00743b697ddc,"[
  [
    ""quiz""
  ]
]",[],infographic
7999130d-295c-4b50-b264-93ad63e8c669,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",content
7acf0734-436f-425d-8250-d0599cb13b50,"[
  [
    ""Agriculture News""
  ]
]",[],video
83236af3-0e67-48ef-9cc7-b7f99b775bdd,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Garlic"",
    ""onion""
  ]
]",video
1fa6af48-8cea-4fef-8299-b428ba1c87c0,"[
  [
    ""Agriculture News""
  ]
]",[],content
098f02be-f577-4799-8bfd-cec11dda384f,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
b7b6d183-8c76-4978-bdce-2ede6c83026e,"[
  [
    ""Success Story""
  ]
]",[],content
4e1f1077-2de3-44f5-8b3c-8098a5b45c18,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Capsicum""
  ]
]",content
ccbc0004-68ef-4348-b225-e70ccfb06ed0,[],"[
  [
    ""Gram""
  ]
]",video
2ded4c7f-153e-4f21-902e-d7c0cc4a4181,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
7879db3f-60ab-4f1a-a85d-585f87b84671,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
c0ee9007-54f2-480a-b832-e76f2b066b25,"[
  [
    ""Agriculture News""
  ]
]",[],content
728b971c-6cad-4d7f-b785-6a03b2239f0f,"[
  [
    ""Success Story""
  ]
]",[],content
cffdc20d-448e-42d0-a0d4-ea24a4d73de5,"[
  [
    ""Agriculture News"",
    ""subsidy""
  ]
]",[],content
31ffee85-b9bd-4dc9-a4c5-95e582235cb8,"[
  [
    ""subsidy"",
    ""Agriculture News""
  ]
]",[],content
87915752-2b53-4f4d-a2de-a15f10edb764,"[
  [
    ""Agriculture News""
  ]
]",[],content
9f61df80-cbdf-4459-99aa-5ee10989f7e2,"[
  [
    ""Krishify""
  ]
]",[],infographic
1ca4a4fb-5362-4f4c-ae0c-e1ca3689945e,"[
  [
    ""Government Schemes""
  ]
]",[],infographic
0199f032-dc20-4f5d-b166-ab3b1e5ba9d5,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
f5a9c8cb-80db-418f-a74e-3f0e925d81ee,"[
  [
    ""Mandi Rates""
  ]
]",[],video
14b9457b-7956-4799-a069-c7d669ff132e,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Saffron""
  ]
]",content
aaf687c3-5966-4820-8ae7-34a6d0421c25,"[
  [
    ""weed management""
  ]
]","[
  [
    ""onion""
  ]
]",infographic
2319fb93-d219-403b-8937-a074c9ebc92a,"[
  [
    ""Mandi Rates""
  ]
]",[],video
a93cbb8b-275f-4e57-8b10-9c31cd640a3c,"[
  [
    ""Agriculture News""
  ]
]",[],content
e6498508-2e99-4cab-8622-75a1bc4acfe5,[],"[
  [
    ""chilli""
  ]
]",infographic
2a1c0d57-89ce-4627-bfa4-d66ae880f3e0,"[
  [
    ""Agriculture News""
  ]
]",[],content
a35e1953-b723-4b0a-911f-e2a0726f7767,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
c19095e2-7b74-4d1e-b683-9b0c5e7fd35a,"[
  [
    ""Success Story""
  ]
]",[],content
f6e7312c-e477-4ce9-9584-21d2b829bd51,"[
  [
    ""Fasal Protection"",
    ""seeds"",
    ""irrigation""
  ]
]","[
  [
    ""muskmelon""
  ]
]",video
5de00979-27e1-4156-b465-39b5f59cad32,"[
  [
    ""Success Story"",
    ""farm machinery""
  ]
]",[],content
ce20da9e-7628-4496-99a8-69de787b722a,"[
  [
    ""Agriculture News""
  ]
]",[],video
18cf02ef-f5d2-4d27-ad6c-40144c2e4327,"[
  [
    ""Agriculture News""
  ]
]",[],content
82e9b742-1e89-4189-8a85-4dfdec10ed96,"[
  [
    ""Agriculture News"",
    ""buy-sell""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
e87a3faf-9622-4265-8b0f-2ff1a87086c8,"[
  [
    ""Success Story""
  ]
]",[],content
ad344e93-9042-4318-bc3d-a8b585837fa7,"[
  [
    ""Government Schemes"",
    ""buy-sell"",
    ""Agriculture News""
  ]
]","[
  [
    ""moong""
  ]
]",infographic
ef2a25cf-442c-4208-a1ae-9951178170e9,"[
  [
    ""goat farming""
  ]
]",[],content
b43307bd-71bd-4094-87ee-bd138a715c08,"[
  [
    ""Agriculture News""
  ]
]",[],content
678e8cdc-bacb-4991-aca7-efd853fe71a9,"[
  [
    ""Mandi Rates""
  ]
]",[],video
81339785-46f2-49d5-9ca3-6befad10e08a,"[
  [
    ""Success Story""
  ]
]",[],content
9bac534b-b634-4314-b0bd-569518c6ed60,"[
  [
    ""quiz""
  ]
]",[],infographic
6a1e6754-a59a-4305-bd8e-9b32f201d5d8,[],"[
  [
    ""tomato""
  ]
]",infographic
b9713636-fe05-419e-9b45-c8d98eb37add,"[
  [
    ""fish farming""
  ]
]",[],content
09407a39-799c-4a44-a044-9915d5df2386,[],"[
  [
    ""Kidney Bins""
  ]
]",content
17c7cc04-695d-45c9-9f71-12085ef67cd7,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""potato""
  ]
]",content
1a38c6bf-0c9e-4887-aef4-fe1d129b5ee6,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""lady finger (okra)""
  ]
]",infographic
d9539564-1ae5-4699-9902-d64d57f9b1c6,"[
  [
    ""animal protection"",
    ""animal husbandry""
  ]
]",[],content
16f1d901-1be0-4573-ad51-9e189b98fa5e,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Radish""
  ]
]",infographic
29cb9b19-d0de-4991-8a9e-8ae8a9cfebd5,"[
  [
    ""Agriculture News""
  ]
]",[],content
72450f1c-3f3c-4b27-9e45-297aa7adafc6,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Tinda""
  ]
]",video
9b008d06-d71e-49a6-9165-704c9740eae7,"[
  [
    ""fish farming""
  ]
]",[],infographic
0ccebb99-5eaa-4c4b-a559-9dac5c3a73cf,"[
  [
    ""farm machinery""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
6c342fa4-f81e-49ae-ad24-e1aea5f22f4b,"[
  [
    ""Success Story""
  ]
]",[],content
a62f8c6e-e195-42bc-9da4-6b7efeb50c1d,"[
  [
    ""animal husbandry""
  ]
]",[],content
cd349b45-8c45-4cc9-9974-b15f5b0a8be4,"[
  [
    ""Agriculture News""
  ]
]",[],content
7554196c-b76d-4c5a-8941-1741fb10197a,"[
  [
    ""farm machinery""
  ]
]",[],infographic
06dfd23a-a8e2-43d4-90d8-04dbcf29b574,"[
  [
    ""Success Story""
  ]
]",[],content
53d0686e-2db4-4097-a208-76451b7b5307,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""brinjal""
  ]
]",infographic
002543fe-84d1-4342-8e8f-cd457abfd5ef,[],"[
  [
    ""Wheat""
  ]
]",content
b2d945ce-30ce-48bf-ba83-579d8c446311,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""cauliflower""
  ]
]",content
8df8055a-9ffd-49be-b075-9724f1223978,"[
  [
    ""quiz""
  ]
]",[],infographic
d5b241e8-4744-4f29-9877-225ad7ba57f2,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
fbeb9164-b9a4-4b82-aac4-ae84de450848,"[
  [
    ""animal husbandry""
  ]
]",[],content
811df2b4-061f-440f-a07a-4e4f2b0a5c24,"[
  [
    ""Agriculture News""
  ]
]",[],content
ae243701-1b83-4644-80af-b95d4b0ad0f5,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
cd705115-7816-41e5-86ed-5461f0fa3d09,"[
  [
    ""fish farming""
  ]
]",[],content
a98a03d3-4eef-4884-a4ec-642bd5625376,"[
  [
    ""goat farming""
  ]
]",[],content
b7784d45-c119-4274-b5e0-f939746e81ca,"[
  [
    ""Agriculture News""
  ]
]",[],content
c520f0d2-cada-4b9e-b0b8-dde2cf3f7c92,"[
  [
    ""quiz""
  ]
]",[],infographic
35355e29-4842-41ba-ba12-be383fea21b6,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""Garlic""
  ]
]",video
c135788c-5eac-4a2c-b78f-de08c88915c5,"[
  [
    ""Success Story""
  ]
]",[],content
93b676b3-9f41-483d-b617-f23ac2ff1d2c,"[
  [
    ""Krishify""
  ]
]",[],video
8f457b9a-04be-46a1-bf83-82565f97da9f,"[
  [
    ""Weather Report"",
    ""Krishify""
  ]
]",[],video
165c82e5-6d7d-4873-824a-b6ccdac94506,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""Beans""
  ]
]",infographic
36e705b4-7d8e-4514-995d-da8f49620b5f,"[
  [
    ""Agriculture News""
  ]
]",[],content
69d4d7f8-75df-46a7-a256-c41f8d2eff77,"[
  [
    ""subsidy"",
    ""Agriculture News""
  ]
]",[],content
208097e1-908c-4d53-a77b-a871f14d5887,"[
  [
    ""Mandi Rates""
  ]
]",[],video
9b1c6751-a206-484e-8f4d-665dc0563232,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""potato""
  ]
]",infographic
1edd0468-0d8d-4598-b92e-ab4744661f38,"[
  [
    ""Krishify""
  ]
]",[],infographic
9ae1aaa5-8bb1-4730-9328-c67658d6e602,"[
  [
    ""Mandi Rates""
  ]
]",[],video
65b4e7ad-527f-436b-a9fa-bdbc06541d0d,"[
  [
    ""Bee Keeping""
  ]
]",[],content
d611bfdd-7d48-4e9e-9d1d-e59274338ab4,"[
  [
    ""quiz""
  ]
]",[],infographic
04615e11-24ee-4b29-ba1c-6202747ec7cb,"[
  [
    ""Agriculture News"",
    ""seeds""
  ]
]","[
  [
    ""Apple""
  ]
]",content
4566c219-053a-486e-ac05-f044a8307129,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
9c604e3d-21e0-4193-ae0c-ede98d136117,"[
  [
    ""seeds""
  ]
]","[
  [
    ""chilli""
  ]
]",content
a6cc975f-e72b-4a72-a4ee-7f1d195fda2b,"[
  [
    ""Agriculture News""
  ]
]",[],content
0f41cc6c-c3a8-4e07-9e1c-b49299595936,[],"[
  [
    ""tomato""
  ]
]",content
d2130910-97c2-4936-9a77-e46c65c416cb,[],"[
  [
    ""chilli""
  ]
]",content
fa747628-f8c2-4f24-a590-18985721885f,"[
  [
    ""quiz""
  ]
]",[],infographic
9511cf02-3a2d-426f-8d38-b04037f1f068,"[
  [
    ""discussion""
  ]
]",[],infographic
db5eb2fd-10b3-46c4-af5b-5411e419d599,"[
  [
    ""quiz""
  ]
]",[],infographic
d1632efd-c05a-48ab-babd-9d889b898278,[],"[
  [
    ""Mushroom""
  ]
]",infographic
8a7006e7-875b-4e85-87b5-473f5d1d9ac2,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""tomato""
  ]
]",content
bdc683cc-7dbf-4dcb-b8f1-164289dfa611,[],"[
  [
    ""Barley""
  ]
]",content
2f952528-8efa-4ef9-83bd-933f03ea2b2a,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
