USER_ID,USER_STATE,USER_DISTRICT,FOLLOWED_CROP_LIST,FOLLOWED_TOPIC_LIST
5ef5cb73-7055-4072-a4f9-a797096a794b,राजस्थान,Nagaur,"[
  ""Millet"",
  ""moong"",
  ""Gwar"",
  ""sorghum""
]","[
  ""Today Tips"",
  ""buy-sell"",
  ""Agriculture News""
]"
5efb1eb6-41d9-4167-aaa3-7b30663cf68a,हरियाणा,कुरुक्षेत्र,"[
  ""soyabean"",
  ""Gladiolus"",
  ""Beans"",
  ""Rose"",
  ""Sweet Corn"",
  ""Popular"",
  ""bottle gourd"",
  ""Coriander"",
  ""ridge gourd"",
  ""Oat"",
  ""cotton"",
  ""brockely"",
  ""onion"",
  ""Maize"",
  ""cauliflower"",
  ""Mustard"",
  ""Kidney Bins"",
  ""Radish"",
  ""paddy (rice)"",
  ""sorghum"",
  ""Merigold"",
  ""Pea"",
  ""Stevia"",
  ""muskmelon"",
  ""tomato"",
  ""coffee"",
  ""sugar beets"",
  ""Kivi"",
  ""Kalonji"",
  ""cumin"",
  ""Wheat"",
  ""Alovera"",
  ""moong"",
  ""Lemon"",
  ""Mint"",
  ""Mushroom"",
  ""Rajnigandha"",
  ""Armenian cucumber"",
  ""Ber"",
  ""Barley"",
  ""brinjal"",
  ""Paan"",
  ""Jimikand"",
  ""Garlic"",
  ""Sweet Potato"",
  ""Saffron"",
  ""Tinda"",
  ""Sugarcane"",
  ""Lobia"",
  ""Tobacco"",
  ""lady finger (okra)"",
  ""Barbati"",
  ""peanut"",
  ""carrot"",
  ""Litchi"",
  ""Parval"",
  ""Spinach"",
  ""Orange"",
  ""Sunflower"",
  ""Capsicum"",
  ""Fennel"",
  ""Cucumber"",
  ""Tulsi"",
  ""Barseem"",
  ""Straberi"",
  ""Masoor Dal"",
  ""water melon"",
  ""Banana"",
  ""chilli"",
  ""Til"",
  ""Millet"",
  ""Turmeric"",
  ""lemongrass"",
  ""Fava Bean"",
  ""Gram"",
  ""Gwar"",
  ""beans"",
  ""Papaya"",
  ""Mustard"",
  ""cabbage""
]","[
  ""Animal Feed"",
  ""animal protection"",
  ""Organic Fertilizer"",
  ""Bee Keeping"",
  ""irrigation"",
  ""dairy farming"",
  ""fish farming"",
  ""Success Story"",
  ""Organic Farming"",
  ""seeds"",
  ""animal husbandry"",
  ""Weather Report"",
  ""Government Schemes"",
  ""Hydroponic""
]"
5efd4b6d-e41f-4550-9dd1-df2748232242,Rajasthan,RJ SH 16,"[
  ""toor daal""
]","[
  ""weed management""
]"
5f07c4ef-a699-4fe2-8653-7d7dc555b7b7,उत्तर प्रदेश,Sonbhadra,"[
  ""potato"",
  ""jack fruit"",
  ""mango"",
  ""Radish"",
  ""Barley"",
  ""Cucumber"",
  ""Fig"",
  ""Moringa"",
  ""Gooseberry"",
  ""Wheat"",
  ""Teak"",
  ""Barseem"",
  ""Spinach"",
  ""Armenian cucumber"",
  ""Alovera"",
  ""Gram"",
  ""Parval"",
  ""Sweet Potato"",
  ""paddy (rice)"",
  ""Anaar"",
  ""toor daal"",
  ""Mustard"",
  ""Arbi"",
  ""Castor"",
  ""brinjal"",
  ""Papaya"",
  ""Lemon"",
  ""lady finger (okra)"",
  ""black gram"",
  ""Barbati"",
  ""Til"",
  ""Guava"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Maize"",
  ""ridge gourd"",
  ""Karela"",
  ""Oat"",
  ""onion"",
  ""Ber"",
  ""tomato"",
  ""carrot"",
  ""Pea"",
  ""Masoor Dal"",
  ""Turmeric"",
  ""Jimikand"",
  ""peanut"",
  ""Garlic"",
  ""bottle gourd"",
  ""chilli"",
  ""Coriander""
]","[
  ""Fertilizer"",
  ""Disease"",
  ""lockdown"",
  ""weed management"",
  ""Organic Fertilizer"",
  ""Agriculture News"",
  ""goat farming"",
  ""Government Schemes"",
  ""discussion""
]"
5f08181b-586c-40c8-9a7c-3a23daaa0cb7,मध्य प्रदेश,खरगोन,"[
  ""Maize""
]",
5f130a1a-96b0-41d3-96a5-0666b3152376,बिहार,पटना,"[
  ""ridge gourd"",
  ""carrot"",
  ""Coriander"",
  ""paddy (rice)"",
  ""Banana"",
  ""cumin"",
  ""Ginger"",
  ""beans"",
  ""Barbati"",
  ""Straberi"",
  ""Cucumber"",
  ""Fennel"",
  ""Maize"",
  ""bottle gourd"",
  ""Wheat"",
  ""Sugarcane"",
  ""cauliflower"",
  ""Papaya"",
  ""Maithi"",
  ""chilli"",
  ""Rose"",
  ""onion"",
  ""cabbage"",
  ""Mushroom"",
  ""Guava"",
  ""moong"",
  ""tomato"",
  ""Spinach"",
  ""Pea"",
  ""Capsicum"",
  ""sorghum"",
  ""Parval"",
  ""Garlic"",
  ""Lobia"",
  ""peanut"",
  ""Karela"",
  ""sugar beets"",
  ""Barseem"",
  ""Pumpkin"",
  ""brockely"",
  ""Lemon"",
  ""jack fruit"",
  ""Gwar"",
  ""brinjal"",
  ""lady finger (okra)"",
  ""Millet"",
  ""mango"",
  ""potato"",
  ""Merigold""
]",
5f1d0eb6-6e2c-4fb6-93f2-aa8ccdb58b10,हरियाणा,हिसार,"[
  ""paddy (rice)""
]","[
  ""fish farming"",
  ""Weather Report"",
  ""seeds"",
  ""poultry farming"",
  ""Bee Keeping"",
  ""lockdown"",
  ""horticulture"",
  ""subsidy on seed"",
  ""irrigation"",
  ""Disease"",
  ""Government Schemes"",
  ""Mandi Rates""
]"
5f2813da-9cd2-41f6-b014-8c439f8316b5,उत्तर प्रदेश,Balrampur,"[
  ""Karela"",
  ""Armenian cucumber"",
  ""Cucumber"",
  ""Wheat"",
  ""Pumpkin""
]","[
  ""discussion"",
  ""Organic Fertilizer"",
  ""Agriculture News"",
  ""weed management"",
  ""Government Schemes"",
  ""horticulture"",
  ""Today Tips"",
  ""fish farming"",
  ""buy-sell"",
  ""subsidy"",
  ""farm machinery"",
  ""New Farming Techniques"",
  ""subsidy on seed""
]"
5f2e20ae-019c-4ba6-a0d6-12d66de716c4,महाराष्ट्र,नासिक,"[
  ""soyabean"",
  ""onion""
]","[
  ""Today Tips"",
  ""Weather Report"",
  ""Fertilizer"",
  ""Mandi Rates"",
  ""Organic Fertilizer"",
  ""buy-sell"",
  ""subsidy""
]"
5f3b9e36-4def-4d70-8d6b-86efd92bd0ec,उत्तर प्रदेश,Chandauli,"[
  ""cauliflower"",
  ""chilli"",
  ""Capsicum"",
  ""Kidney Bins""
]",
2a35d269-e34a-4596-a5f2-22630a2af279,मध्य प्रदेश,सागर,"[
  ""soyabean""
]",
2a3c92b6-1280-4422-a51a-bacc3eb3cd7b,तेलंगाना,Sangareddy,"[
  ""potato"",
  ""tomato"",
  ""Guava"",
  ""Gram"",
  ""Lemon"",
  ""mango"",
  ""Ginger"",
  ""cotton""
]",
2a4c6920-d088-4bec-b74f-61b1cf6b62e1,हरियाणा,रेवाड़ी,"[
  ""Millet"",
  ""Wheat"",
  ""Mustard"",
  ""cotton""
]","[
  ""seeds"",
  ""irrigation"",
  ""Government Schemes"",
  ""Weather Report"",
  ""Mandi Rates""
]"
2a4cee9a-81bd-4e6a-adc1-c660764c4922,महाराष्ट्र,ठाणे,"[
  ""Wheat"",
  ""Castor""
]","[
  ""animal husbandry"",
  ""Government Schemes""
]"
2a521f09-ff51-4164-986a-a611450661d2,मध्य प्रदेश,शाजापुर,"[
  ""onion""
]",
2a567e4e-d015-4b56-88b2-869784fcbc41,उत्तर प्रदेश,Auraiya,"[
  ""Millet""
]","[
  ""Mandi Rates"",
  ""goat farming"",
  ""Government Schemes"",
  ""Weather Report""
]"
2a56da94-7d47-4f6a-8c9f-afbd9c038c1d,महाराष्ट्र,सातारा,"[
  ""Papaya"",
  ""peanut"",
  ""potato"",
  ""Sugarcane"",
  ""paddy (rice)"",
  ""Ginger"",
  ""Gram"",
  ""soyabean"",
  ""Wheat"",
  ""tomato"",
  ""brinjal"",
  ""Turmeric"",
  ""Banana"",
  ""Garlic""
]","[
  ""subsidy"",
  ""weed management"",
  ""Success Story"",
  ""buy-sell"",
  ""poultry farming"",
  ""goat farming"",
  ""Fertilizer"",
  ""Fasal Protection"",
  ""Organic Fertilizer"",
  ""Mandi Rates"",
  ""New Farming Techniques"",
  ""Today Tips"",
  ""Organic Farming"",
  ""fish farming"",
  ""farm machinery"",
  ""Government Schemes"",
  ""Hydroponic""
]"
2a578309-e65f-49da-9131-2669bedf9238,छत्तीसगढ़,Janjgir-Champa,"[
  ""Anaar""
]",
2a5b4835-eee0-43b7-a36e-9dfd77fcf039,मध्य प्रदेश,रीवा,"[
  ""carom"",
  ""paddy (rice)"",
  ""Mustard"",
  ""Mint"",
  ""Spinach"",
  ""mango"",
  ""Wheat"",
  ""brinjal"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""potato"",
  ""Karela"",
  ""Barbati"",
  ""Armenian cucumber""
]","[
  ""Krishify"",
  ""Weather Report"",
  ""dairy farming""
]"
2a5ec9c5-817a-43ce-93dd-35ceadfa9461,मध्य प्रदेश,शिवपुरी,"[
  ""Lemon"",
  ""paddy (rice)"",
  ""ridge gourd"",
  ""Grapes"",
  ""Barbati"",
  ""Ginger"",
  ""Gwar"",
  ""Jimikand"",
  ""coffee"",
  ""Pineapple"",
  ""carrot"",
  ""peanut"",
  ""potato"",
  ""Coriander"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""carom"",
  ""Karela"",
  ""Gram"",
  ""jack fruit"",
  ""Anaar"",
  ""Parval"",
  ""cabbage"",
  ""Alovera"",
  ""Sugarcane"",
  ""black gram"",
  ""Banana"",
  ""lemongrass"",
  ""Kalonji"",
  ""Opium"",
  ""Millet"",
  ""muskmelon"",
  ""Barseem"",
  ""sorghum"",
  ""Mustard"",
  ""Arbi"",
  ""Gooseberry"",
  ""Papaya"",
  ""Guava"",
  ""Wheat"",
  ""Tobacco"",
  ""Til"",
  ""Fig"",
  ""tomato"",
  ""Tulsi"",
  ""Saffron"",
  ""Oat"",
  ""Gladiolus"",
  ""Plantago ovata"",
  ""mango"",
  ""cotton"",
  ""Paan"",
  ""Spinach"",
  ""Cucumber"",
  ""Castor"",
  ""toor daal"",
  ""Kivi"",
  ""cauliflower"",
  ""Rose"",
  ""onion"",
  ""Pumpkin"",
  ""sugar beets"",
  ""Fava Bean"",
  ""water melon"",
  ""Tinda"",
  ""Barley"",
  ""Merigold"",
  ""cumin"",
  ""Ajola""
]",
2a639a7c-d6f8-4a2e-b7c1-9a2a26c8f6c0,उत्तर प्रदेश,Gonda,"[
  ""Maize""
]",
2a673570-0c53-4cdd-8b53-2074788afeb9,उत्तर प्रदेश,बुलन्दशहर,"[
  ""Turmeric"",
  ""paddy (rice)"",
  ""Sugarcane"",
  ""cumin"",
  ""Kidney Bins"",
  ""black gram"",
  ""Maize"",
  ""Coriander"",
  ""sorghum"",
  ""Millet"",
  ""Moth"",
  ""Mustard"",
  ""Oat"",
  ""moong"",
  ""Lobia"",
  ""Maithi"",
  ""Barley"",
  ""Gram"",
  ""Wheat"",
  ""Masoor Dal""
]",
2a694efa-73aa-4ac7-8685-0c93a6f71744,राजस्थान,भरतपुर,"[
  ""Wheat"",
  ""Wheat"",
  ""Millet"",
  ""potato""
]",
2a7ffb8c-9f71-4cc0-bd6b-63193ba4d433,राजस्थान,Hanumangarh,"[
  ""cotton"",
  ""sorghum"",
  ""Millet""
]","[
  ""dairy farming""
]"
2a819e13-8b7b-45da-822f-0a7b4a19ed92,राजस्थान,Dausa,"[
  ""Wheat"",
  ""Garlic"",
  ""bottle gourd"",
  ""Millet"",
  ""Gwar"",
  ""Barley"",
  ""Papaya"",
  ""tomato"",
  ""moong"",
  ""Coriander"",
  ""Merigold"",
  ""Radish"",
  ""Turnip"",
  ""onion"",
  ""peanut""
]","[
  ""animal husbandry"",
  ""Government Schemes"",
  ""Drip Irrigation"",
  ""dairy farming"",
  ""Agriculture News""
]"
47a9404a-16c3-4954-82d6-7c33ba199429,उत्तर प्रदेश,Gonda,"[
  ""Radish"",
  ""Mustard"",
  ""Wheat"",
  ""Coriander"",
  ""Masoor Dal"",
  ""Lobia"",
  ""cabbage"",
  ""Garlic"",
  ""tomato"",
  ""potato"",
  ""Mustard"",
  ""chilli"",
  ""brinjal"",
  ""bottle gourd"",
  ""cauliflower"",
  ""Pea"",
  ""Mint"",
  ""onion"",
  ""Maize"",
  ""lady finger (okra)"",
  ""Spinach"",
  ""Maithi"",
  ""paddy (rice)""
]","[
  ""Government Schemes""
]"
47af5273-1d39-4c3f-acd8-f3881a50f170,उत्तर प्रदेश,बरेली,"[
  ""Saffron""
]",
47b31a87-274b-47bf-93d9-10ec4c50d344,उत्तर प्रदेश,बहराइच,"[
  ""potato"",
  ""Sugarcane"",
  ""Alovera"",
  ""black gram"",
  ""mango"",
  ""Banana"",
  ""paddy (rice)"",
  ""chilli"",
  ""Cucumber"",
  ""Wheat"",
  ""jack fruit""
]",
479016fe-16d7-4e6a-8691-67fdf18673b1,राजस्थान,Nagaur,"[
  ""Gwar"",
  ""cotton""
]",
47badecf-27b2-4fd2-ae43-4934f71538ae,बिहार,नवादा,"[
  ""Opium"",
  ""Anaar"",
  ""Arbi"",
  ""Pineapple"",
  ""Guava"",
  ""Ginger"",
  ""Ajola"",
  ""Castor"",
  ""toor daal"",
  ""potato"",
  ""Grapes"",
  ""carom""
]",
37842ef7-2d17-44cf-a276-8866dd758dd8,मध्य प्रदेश,बैतूल,"[
  ""Wheat"",
  ""potato"",
  ""Tulsi"",
  ""soyabean"",
  ""Maize""
]","[
  ""New Farming Techniques"",
  ""Government Schemes"",
  ""poultry farming"",
  ""Krishify""
]"
37856a0a-f85e-409e-9789-e4411dfff875,जम्मू और कश्मीर,Samba District,"[
  ""Opium""
]",
3787f8aa-83be-4914-ac8c-0b59f29ecaac,राजस्थान,Jhalawar,"[
  ""sugar beets"",
  ""jack fruit"",
  ""Ber"",
  ""Arbi"",
  ""sorghum"",
  ""Castor"",
  ""Karela"",
  ""Alovera"",
  ""Mustard"",
  ""Maize"",
  ""toor daal"",
  ""lemongrass"",
  ""beans"",
  ""Teak"",
  ""Turmeric"",
  ""Pea"",
  ""chilli"",
  ""Grapes"",
  ""Gooseberry"",
  ""potato"",
  ""Kidney Bins"",
  ""black gram"",
  ""Saffron"",
  ""Guava"",
  ""Litchi"",
  ""Tulsi"",
  ""paddy (rice)"",
  ""soyabean"",
  ""Sweet Potato"",
  ""Straberi"",
  ""brockely"",
  ""Orange"",
  ""Maithi"",
  ""tomato"",
  ""Anaar"",
  ""water melon"",
  ""ridge gourd"",
  ""moong"",
  ""Pumpkin"",
  ""Parval"",
  ""Garlic"",
  ""Opium"",
  ""Jimikand"",
  ""Paan"",
  ""Papaya"",
  ""Safed Musli"",
  ""Rajnigandha"",
  ""Sugarcane"",
  ""Moringa"",
  ""Barseem"",
  ""Gwar"",
  ""cotton"",
  ""cumin"",
  ""peanut"",
  ""Mushroom"",
  ""Banana"",
  ""muskmelon"",
  ""bottle gourd"",
  ""Satavar"",
  ""Tinda"",
  ""Merigold"",
  ""Mint"",
  ""cauliflower"",
  ""Beans"",
  ""Til"",
  ""Wheat"",
  ""Gladiolus"",
  ""Sunflower"",
  ""Fennel"",
  ""Radish"",
  ""Lemon"",
  ""Lobia"",
  ""Kalonji"",
  ""Plantago ovata"",
  ""Spinach"",
  ""Tobacco"",
  ""Barbati"",
  ""Turnip"",
  ""Popular"",
  ""Barley"",
  ""Fava Bean"",
  ""Capsicum"",
  ""Masoor Dal"",
  ""Fig"",
  ""carom"",
  ""Gram"",
  ""Coriander"",
  ""Ginger"",
  ""Ajola"",
  ""Oat"",
  ""Apple"",
  ""brinjal"",
  ""lady finger (okra)"",
  ""Cucumber"",
  ""Armenian cucumber"",
  ""Kivi"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Pineapple"",
  ""Millet"",
  ""coffee"",
  ""cabbage"",
  ""Rijka"",
  ""Stevia"",
  ""carrot"",
  ""Rose"",
  ""onion"",
  ""Mustard"",
  ""mango""
]","[
  ""farm machinery"",
  ""buy-sell"",
  ""Organic Farming"",
  ""Drip Irrigation"",
  ""irrigation"",
  ""Bee Keeping"",
  ""lockdown"",
  ""Success Story"",
  ""Hydroponic"",
  ""New Farming Techniques"",
  ""goat farming"",
  ""fish farming"",
  ""Animal Feed"",
  ""weed management"",
  ""poultry farming"",
  ""discussion"",
  ""Weather Report"",
  ""Agro Chemical"",
  ""Today Tips"",
  ""Agri-Business"",
  ""quiz"",
  ""seeds"",
  ""Krishify"",
  ""Disease"",
  ""animal husbandry"",
  ""subsidy on seed"",
  ""Fasal Protection"",
  ""Agriculture News"",
  ""Mandi Rates"",
  ""animal protection"",
  ""Organic Fertilizer"",
  ""Government Schemes"",
  ""subsidy"",
  ""Fertilizer"",
  ""horticulture"",
  ""Tractor"",
  ""Crop Storage"",
  ""Poly House"",
  ""dairy farming"",
  ""Piggery""
]"
378d32b9-2dbd-4e68-ad2a-c555937a27c8,मध्य प्रदेश,रायसेन,"[
  ""Wheat"",
  ""paddy (rice)""
]","[
  ""New Farming Techniques"",
  ""weed management"",
  ""Fertilizer"",
  ""Government Schemes"",
  ""Agriculture News"",
  ""farm machinery"",
  ""Crop Storage"",
  ""buy-sell"",
  ""Mandi Rates"",
  ""seeds"",
  ""subsidy"",
  ""Agri-Business"",
  ""irrigation"",
  ""Success Story"",
  ""Disease"",
  ""Weather Report"",
  ""Today Tips"",
  ""subsidy on seed""
]"
9743c0ec-a87b-4514-86c6-72b002bf0890,उत्तर प्रदेश,Sait Kibir Nagar,"[
  ""Wheat""
]","[
  ""Mandi Rates""
]"
9762ca40-5fce-4043-aba1-09834f9f122d,हरियाणा,हिसार,"[
  ""Mustard"",
  ""Oat""
]",
97727ea9-cb46-46a3-b400-8852706c7e55,उत्तर प्रदेश,बहराइच,"[
  ""Maize"",
  ""Wheat""
]","[
  ""Fertilizer"",
  ""subsidy on seed"",
  ""farm machinery"",
  ""animal husbandry"",
  ""subsidy"",
  ""Krishify"",
  ""Agri-Business"",
  ""Mandi Rates"",
  ""Government Schemes"",
  ""dairy farming"",
  ""quiz""
]"
97624ed9-c9a8-458d-b5b7-c00222ae3173,छत्तीसगढ़,कांकेर,"[
  ""Maize""
]",
976681a9-48cd-472e-b873-bde104a585cd,उत्तर प्रदेश,Lalitpur,"[
  ""Gram"",
  ""black gram"",
  ""Arbi"",
  ""tomato"",
  ""potato"",
  ""Karela"",
  ""jack fruit"",
  ""Armenian cucumber"",
  ""Grapes"",
  ""Wheat"",
  ""Banana"",
  ""Pumpkin"",
  ""mango"",
  ""Guava"",
  ""Anaar""
]","[
  ""Organic Farming"",
  ""Mandi Rates"",
  ""Government Schemes"",
  ""Organic Fertilizer""
]"
978895d3-72d9-46c4-b19c-12db96670ca3,उत्तर प्रदेश,अलीगढ़,"[
  ""Millet"",
  ""Arbi"",
  ""paddy (rice)"",
  ""Wheat""
]","[
  ""Poly House"",
  ""Weather Report"",
  ""Agri-Business"",
  ""lockdown"",
  ""Fasal Protection"",
  ""farm machinery""
]"
f0363d55-4919-4c6f-89ff-115280c7b491,उत्तर प्रदेश,वाराणसी,"[
  ""Karela""
]",
f03bb168-6817-4e56-b5c7-62478c1395f9,उत्तर प्रदेश,वाराणसी,"[
  ""onion"",
  ""Maize"",
  ""Oat"",
  ""Millet"",
  ""Gram"",
  ""potato"",
  ""paddy (rice)"",
  ""Wheat"",
  ""Tulsi"",
  ""sorghum"",
  ""Barley"",
  ""Coriander"",
  ""Parval"",
  ""peanut"",
  ""Lemon""
]",
f05248b7-44d2-45d2-b55f-e48d775f5a9c,छत्तीसगढ़,महासमुन्द,"[
  ""paddy (rice)"",
  ""Lemon"",
  ""peanut"",
  ""black gram""
]",
f0263b68-bb5e-40ee-a338-7a43c6b5317b,दिल्ली,नई दिल्ली,"[
  ""Wheat"",
  ""Gram"",
  ""Grapes""
]",
f03dde4d-c130-4a6e-b6f8-34f96cb5da11,उत्तर प्रदेश,Ghazipur,"[
  ""paddy (rice)""
]","[
  ""Agriculture News""
]"
f046b6e5-603c-427e-809b-8fb811dd6a18,गुजरात,Ahmedabad District,"[
  ""sugar beets"",
  ""Rose"",
  ""tomato"",
  ""Mustard"",
  ""Gram"",
  ""Barseem"",
  ""peanut"",
  ""Apple"",
  ""potato"",
  ""toor daal"",
  ""Pumpkin"",
  ""Banana"",
  ""Pineapple"",
  ""carrot"",
  ""sorghum"",
  ""Barley"",
  ""Alovera"",
  ""paddy (rice)"",
  ""cauliflower"",
  ""Gooseberry"",
  ""Millet"",
  ""ridge gourd"",
  ""Spinach"",
  ""Gwar"",
  ""soyabean"",
  ""Pea"",
  ""brinjal"",
  ""mango"",
  ""Merigold"",
  ""Radish"",
  ""Gladiolus"",
  ""jack fruit"",
  ""Kidney Bins"",
  ""Sugarcane"",
  ""Maize"",
  ""Til"",
  ""Wheat"",
  ""Coriander"",
  ""cabbage"",
  ""Garlic""
]",
f0485fb0-7df1-4957-9e23-37d706a482dc,उत्तर प्रदेश,Jyotiba Phule Nagar,"[
  ""moong"",
  ""Mustard""
]",
f0546331-fc22-4f20-8894-4d237d3dd4fb,उत्तर प्रदेश,शाहजहाँपुर,"[
  ""Sugarcane"",
  ""onion"",
  ""Pumpkin"",
  ""brinjal"",
  ""lady finger (okra)"",
  ""toor daal"",
  ""Maize"",
  ""Spinach"",
  ""Coriander"",
  ""peanut"",
  ""Lobia"",
  ""Sweet Potato"",
  ""cauliflower"",
  ""Cucumber"",
  ""sugar beets"",
  ""Masoor Dal"",
  ""Garlic"",
  ""Sunflower"",
  ""tomato"",
  ""Mushroom"",
  ""Papaya"",
  ""Mustard"",
  ""Radish"",
  ""Arbi"",
  ""Tobacco"",
  ""mango"",
  ""chilli"",
  ""cabbage"",
  ""jack fruit"",
  ""Barseem"",
  ""Mint"",
  ""Turmeric"",
  ""Beans"",
  ""Turnip"",
  ""black gram"",
  ""Gwar"",
  ""sorghum"",
  ""ridge gourd"",
  ""paddy (rice)"",
  ""Barley"",
  ""carrot"",
  ""Alovera"",
  ""Castor"",
  ""moong"",
  ""Karela"",
  ""Maithi"",
  ""muskmelon"",
  ""bottle gourd"",
  ""Pea"",
  ""Parval"",
  ""Kidney Bins"",
  ""potato"",
  ""Fennel"",
  ""Barbati"",
  ""Fava Bean"",
  ""Wheat"",
  ""water melon"",
  ""Banana""
]","[
  ""Government Schemes"",
  ""New Farming Techniques"",
  ""farm machinery"",
  ""subsidy"",
  ""irrigation"",
  ""Weather Report"",
  ""subsidy on seed"",
  ""Agriculture News"",
  ""animal husbandry""
]"
f05ef6d6-db79-493e-9e3c-1b4887181f83,राजस्थान,जयपुर,"[
  ""onion"",
  ""Opium""
]",
f060e575-7c32-474b-8a9e-a5d0fe030e4b,उत्तर प्रदेश,रामपुर,"[
  ""Wheat""
]",
f06a00f1-41ec-463b-887b-cd1160cfd034,मध्य प्रदेश,छिन्दवाड़ा,"[
  ""brinjal"",
  ""toor daal"",
  ""paddy (rice)"",
  ""Coriander""
]","[
  ""Mandi Rates""
]"
f0756746-f8c8-4738-8f29-a2d4691b2077,मध्य प्रदेश,शिवपुरी,"[
  ""Mustard"",
  ""Masoor Dal""
]","[
  ""Fertilizer""
]"
f07f110f-7160-47d1-a74a-71999fb20478,राजस्थान,भीलवाड़ा,"[
  ""Barseem"",
  ""Barley"",
  ""Ajola"",
  ""Oat"",
  ""paddy (rice)"",
  ""sorghum"",
  ""Wheat"",
  ""lemongrass"",
  ""Maize"",
  ""Millet"",
  ""Rijka""
]",
f0812d97-2fe1-4e82-94ec-9d441515a303,मध्य प्रदेश,अनूपपुर,"[
  ""paddy (rice)""
]",
f081cead-6111-41fc-b336-764a0491d0fc,मध्य प्रदेश,देवास,"[
  ""Garlic"",
  ""soyabean"",
  ""Ginger"",
  ""Karela"",
  ""Turmeric"",
  ""onion"",
  ""potato""
]",
f08819c0-ed94-4ff2-9261-c952ccef8324,राजस्थान,Jhunjhunun,"[
  ""sugar beets"",
  ""Gwar"",
  ""Karela"",
  ""tomato"",
  ""Banana"",
  ""cauliflower"",
  ""brinjal"",
  ""Barley"",
  ""carrot"",
  ""onion"",
  ""Radish"",
  ""Paan"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Pumpkin"",
  ""Grapes"",
  ""jack fruit"",
  ""peanut"",
  ""Barseem"",
  ""Sunflower"",
  ""Castor"",
  ""Cucumber"",
  ""soyabean"",
  ""Opium"",
  ""Straberi"",
  ""Arbi"",
  ""Orange"",
  ""Til"",
  ""Parval"",
  ""Merigold"",
  ""coffee"",
  ""sorghum"",
  ""black gram"",
  ""Moringa"",
  ""brockely"",
  ""Mustard"",
  ""Tulsi"",
  ""Ajola"",
  ""Safed Musli"",
  ""Tobacco"",
  ""muskmelon"",
  ""Coriander"",
  ""Apple"",
  ""Ber"",
  ""ridge gourd"",
  ""lady finger (okra)"",
  ""Alovera"",
  ""Gladiolus"",
  ""Plantago ovata"",
  ""bottle gourd"",
  ""chilli"",
  ""Sweet Potato"",
  ""potato"",
  ""Barbati"",
  ""Spinach"",
  ""Fava Bean"",
  ""Beans"",
  ""Kidney Bins"",
  ""Gooseberry"",
  ""Garlic"",
  ""Capsicum"",
  ""Rijka"",
  ""Papaya"",
  ""Anaar"",
  ""moong"",
  ""Mint"",
  ""Stevia"",
  ""Maize"",
  ""Sugarcane"",
  ""Satavar"",
  ""water melon"",
  ""Lemon"",
  ""cumin"",
  ""Guava"",
  ""Pea"",
  ""Turnip"",
  ""Turmeric"",
  ""Wheat"",
  ""Gram"",
  ""Rose"",
  ""Masoor Dal"",
  ""Millet"",
  ""Fennel"",
  ""cotton"",
  ""Mushroom"",
  ""cabbage"",
  ""Saffron"",
  ""Rajnigandha"",
  ""Maithi"",
  ""paddy (rice)"",
  ""Pineapple"",
  ""Tinda"",
  ""Kivi"",
  ""mango"",
  ""toor daal"",
  ""Ginger"",
  ""Litchi"",
  ""beans"",
  ""Kalonji"",
  ""Oat"",
  ""Lobia"",
  ""lemongrass""
]",
f08b4973-fd3b-42c4-a4b4-3a421b5d0a40,मध्य प्रदेश,बुरहानपुर,"[
  ""cotton"",
  ""toor daal""
]","[
  ""Fertilizer""
]"
f0919286-8f33-4e3c-b16b-163f0080d54f,मध्य प्रदेश,रायसेन,"[
  ""toor daal"",
  ""moong"",
  ""paddy (rice)"",
  ""Wheat"",
  ""Gram""
]",
